distance_km,weight_kg,volume_l,urgency,hour,day_of_week,demand_score,price
14.1,24.2,32.3,same_day,7,1,0.77,389.83
40.3,12.3,49.0,same_day,15,3,1.36,1485.4
23.19,22.7,18.7,normal,13,4,1.02,391.29
29.88,15.5,75.0,normal,3,5,1.16,557.61
3.49,7.4,24.3,normal,15,1,1.35,164.3
15.41,12.9,56.7,normal,10,4,0.66,200.19
9.16,23.7,79.5,normal,22,5,1.48,371.28
44.04,13.5,8.8,normal,14,3,1.45,848.02
28.05,21.0,27.8,same_day,19,6,1.32,1014.61
19.5,19.2,3.3,normal,20,0,0.85,275.6
24.75,11.9,65.2,same_day,10,0,1.24,901.64
39.33,8.8,2.1,normal,7,3,0.66,360.7
10.9,20.6,40.8,normal,8,4,1.22,308.86
11.69,11.6,59.5,same_day,5,6,0.89,392.14
8.93,14.5,12.4,same_day,16,3,0.72,245.08
24.16,15.1,11.9,express,17,5,0.62,325.65
24.95,1.4,11.9,same_day,12,4,1.2,756.08
24.21,22.0,51.3,express,4,6,0.74,441.4
35.19,10.8,61.3,normal,17,0,1.03,520.54
21.35,22.2,29.4,same_day,17,2,1.48,949.4
32.54,17.8,44.1,express,16,4,0.82,580.04
16.74,16.4,65.4,same_day,7,5,0.91,544.01
39.12,18.2,29.9,same_day,3,1,1.15,1204.26
17.8,12.0,55.7,same_day,21,1,1.18,693.32
13.86,24.9,56.5,express,14,6,0.74,300.68
1.75,23.5,13.7,express,13,5,0.68,122.23
44.89,23.2,70.5,same_day,1,2,1.32,1605.67
28.15,1.1,75.8,same_day,7,6,1.38,1068.96
2.26,14.4,68.4,express,15,3,1.1,220.74
1.5,3.1,73.5,same_day,23,4,0.86,170.39
37.44,13.6,22.9,express,5,2,1.0,753.73
37.81,14.4,43.4,express,19,2,1.15,896.22
4.8,14.1,43.6,normal,0,5,1.21,193.75
11.76,10.3,71.1,express,18,0,1.33,462.76
10.18,6.6,13.1,normal,2,0,0.52,96.7
15.69,7.0,10.1,normal,8,4,1.14,288.17
8.91,14.1,17.3,same_day,10,0,1.29,429.46
26.81,7.2,76.4,express,12,0,1.38,814.21
37.63,21.3,19.5,same_day,22,0,0.54,514.33
38.11,17.9,17.2,express,18,0,0.77,576.96
12.81,18.4,51.8,normal,2,5,0.71,184.39
1.68,23.4,12.8,same_day,9,1,1.15,255.86
7.58,10.3,79.7,express,20,0,0.75,217.65
41.37,13.7,7.4,normal,3,0,1.0,550.42
11.47,8.0,68.5,express,11,0,1.08,355.5
37.35,5.2,14.4,express,3,4,0.68,477.99
15.63,23.8,4.1,normal,10,3,0.98,290.75
43.67,15.7,45.3,same_day,7,0,1.03,1107.72
8.72,18.4,10.1,express,23,0,0.79,217.71
30.94,2.4,29.8,same_day,11,4,1.37,1130.81
16.83,17.9,61.7,express,6,4,0.52,236.16
22.1,22.9,65.4,same_day,0,4,0.95,667.39
12.02,18.9,74.2,express,14,6,1.04,387.18
26.14,13.6,49.0,express,17,5,1.2,688.9
37.82,10.1,76.2,normal,7,1,0.58,325.68
42.48,6.1,46.3,same_day,9,3,1.32,1349.96
6.12,19.5,50.8,same_day,4,1,1.27,429.28
12.07,3.9,10.0,express,14,1,0.63,178.07
4.34,19.3,72.2,express,20,1,1.4,348.54
6.81,6.2,47.1,normal,10,1,1.28,219.97
29.69,16.7,63.8,normal,10,4,0.54,248.33
6.7,21.5,18.2,express,8,0,1.39,367.31
41.81,11.1,38.7,same_day,14,1,1.37,1453.32
10.64,3.3,47.5,express,15,4,0.82,232.13
22.18,10.5,69.5,express,7,1,1.23,611.43
42.39,21.7,13.2,express,2,4,1.25,1032.51
14.91,13.0,34.4,express,18,5,1.16,428.73
28.53,0.6,24.6,express,23,3,0.68,384.2
26.48,4.7,60.9,express,20,5,0.76,452.27
10.11,12.3,71.5,normal,7,4,0.6,139.67
27.73,1.9,79.6,same_day,8,4,1.37,1024.41
34.64,9.7,3.7,normal,19,0,0.67,312.56
42.55,15.9,43.3,same_day,9,4,0.87,947.65
1.05,22.8,4.7,same_day,10,0,0.83,158.08
39.05,9.3,61.2,same_day,11,4,0.51,502.59
22.61,5.5,39.7,express,14,3,0.78,372.51
13.23,7.7,1.7,same_day,3,2,0.75,298.43
2.2,12.7,59.3,express,8,3,0.99,191.1
42.44,8.8,35.4,express,6,4,1.48,1255.34
15.21,0.9,73.3,normal,8,3,1.05,281.56
39.05,9.9,5.1,express,10,6,1.45,1076.52
11.0,23.9,61.2,express,11,2,1.39,517.73
12.43,7.8,43.1,same_day,1,6,1.21,498.55
10.44,16.6,9.3,express,16,5,0.73,219.51
44.07,16.0,4.3,normal,22,5,0.92,567.7
1.41,9.6,54.2,express,23,0,0.8,125.97
37.99,4.5,34.6,same_day,14,6,1.28,1240.32
22.08,16.2,69.7,normal,13,1,0.52,192.91
22.95,22.2,58.9,express,23,2,0.99,543.58
23.49,17.0,20.1,same_day,8,5,1.26,867.76
35.51,9.8,68.8,same_day,15,3,1.27,1153.77
19.09,0.8,37.0,express,14,0,0.69,295.55
22.46,22.4,58.2,same_day,8,5,0.84,578.22
30.06,23.4,29.6,same_day,21,1,1.26,1033.26
30.89,13.1,20.3,same_day,11,1,1.29,1083.54
34.03,12.2,1.7,normal,14,1,0.69,337.51
23.0,4.9,39.5,same_day,10,5,0.98,633.68
11.31,15.5,3.6,express,9,1,1.22,359.15
40.92,11.4,64.8,same_day,15,2,0.55,599.47
16.86,13.3,60.6,express,23,1,1.16,500.71
34.13,15.8,32.5,express,6,6,0.82,563.69
37.31,0.9,68.3,same_day,8,3,0.82,783.16
9.35,18.5,73.1,express,9,4,1.21,379.56
13.76,23.8,50.0,express,18,5,0.92,353.19
2.93,17.5,59.3,same_day,15,6,1.25,333.03
43.65,16.6,8.2,express,2,4,0.5,411.79
10.74,23.1,67.9,same_day,21,6,1.05,477.53
38.24,5.4,60.3,normal,19,3,0.63,350.2
22.58,2.7,21.7,same_day,0,6,0.96,582.7
3.3,5.0,55.8,express,9,1,1.06,189.55
32.43,11.0,22.0,same_day,8,3,0.83,690.73
16.47,14.0,22.1,same_day,20,3,0.76,382.14
10.95,13.4,57.8,express,20,2,1.15,382.77
19.69,2.4,45.2,normal,0,6,0.91,290.0
21.08,8.1,4.9,express,18,6,1.32,608.3
11.56,20.2,18.7,normal,13,4,1.38,334.31
17.39,1.6,64.6,normal,19,3,1.46,432.99
5.36,24.1,25.0,same_day,2,2,1.47,456.57
1.23,9.4,11.3,normal,23,4,0.96,84.31
14.15,0.8,34.2,normal,16,0,0.59,144.51
7.93,16.7,45.4,normal,8,5,0.53,109.95
29.39,3.7,59.2,express,8,5,0.51,316.57
6.49,20.1,32.8,normal,10,6,0.58,102.09
28.8,16.1,58.7,same_day,15,3,0.85,716.41
34.84,9.2,37.1,same_day,14,6,0.86,774.32
18.15,1.2,35.8,same_day,15,2,0.99,518.97
29.23,22.3,28.9,same_day,14,6,0.84,719.34
44.8,15.9,76.8,express,10,0,1.48,1313.49
10.5,3.4,3.3,same_day,15,3,0.78,268.92
4.46,15.8,7.8,express,18,1,1.18,232.01
26.34,16.2,69.8,normal,17,3,0.82,340.86
13.55,2.8,4.8,same_day,12,5,0.6,230.0
26.58,3.8,52.3,normal,8,4,1.01,396.16
32.52,15.7,15.7,same_day,7,1,1.05,894.22
19.8,17.1,47.2,same_day,21,6,0.76,465.15
33.78,22.6,17.9,normal,18,4,1.46,723.6
37.63,17.3,15.2,express,5,4,1.22,973.74
12.67,19.3,49.9,same_day,5,0,0.9,450.09
13.28,7.9,30.9,normal,11,2,1.35,323.6
14.62,7.5,31.2,normal,9,2,0.84,206.53
39.33,14.6,41.3,normal,2,1,0.87,500.6
25.73,13.9,37.5,express,2,6,0.92,546.28
20.37,0.7,50.5,same_day,18,4,1.24,683.27
33.73,21.7,76.5,normal,12,1,0.63,325.5
10.1,3.6,55.8,normal,5,1,0.53,113.59
32.64,1.5,28.7,same_day,19,1,0.73,603.36
25.45,21.5,57.5,normal,9,4,1.35,573.64
24.43,4.2,1.6,normal,9,4,1.12,402.64
14.96,24.1,13.3,express,8,1,0.5,198.61
34.19,1.2,37.7,same_day,22,1,0.9,770.96
32.4,20.5,22.5,same_day,13,3,0.59,547.18
18.55,11.1,57.1,same_day,12,2,0.88,528.24
37.91,4.8,33.9,same_day,6,2,1.27,1253.15
31.91,16.1,30.4,normal,12,3,1.04,477.89
14.56,11.3,39.2,express,17,2,0.98,351.94
38.66,6.6,75.3,normal,12,0,0.81,437.93
30.07,4.3,12.5,express,10,0,0.84,486.42
42.31,10.4,38.6,normal,3,4,0.93,552.13
8.63,2.4,4.6,same_day,20,4,1.18,343.29
18.86,4.6,36.4,normal,6,3,1.48,442.49
41.37,13.7,18.3,normal,10,6,1.36,795.96
37.36,17.8,78.4,normal,6,4,0.61,335.83
44.4,11.1,39.5,normal,15,5,1.39,883.4
39.69,12.1,71.9,express,15,5,0.55,459.59
6.8,17.1,15.6,same_day,20,6,0.88,268.29
34.38,16.7,5.5,same_day,6,5,1.16,1035.4
2.86,22.9,19.0,normal,13,5,0.89,119.84
22.27,0.6,65.0,normal,15,6,1.36,492.54
27.46,1.7,72.8,normal,19,1,0.82,340.56
29.84,8.9,18.6,normal,18,2,0.57,257.04
7.13,7.1,17.7,same_day,5,2,1.17,320.04
18.96,5.7,38.3,normal,11,0,1.18,362.5
30.94,20.6,44.0,normal,19,6,1.09,507.69
20.76,2.9,36.8,express,2,1,1.31,618.93
7.16,16.9,45.7,express,7,4,0.59,166.57
27.23,11.6,32.1,same_day,10,2,0.64,455.6
29.16,11.6,39.2,express,18,0,1.21,714.28
13.03,18.4,24.4,normal,23,5,0.85,209.54
1.25,11.3,54.1,normal,13,6,0.58,80
21.22,21.0,34.5,same_day,2,6,0.66,447.39
20.48,15.1,59.1,same_day,5,2,1.26,837.82
4.95,15.2,20.3,express,9,0,0.91,198.17
12.1,14.9,14.7,normal,18,6,0.59,136.92
37.77,1.5,2.8,same_day,11,5,1.2,1094.26
28.78,24.3,19.5,express,20,0,1.19,785.51
8.98,10.9,8.0,same_day,20,0,0.75,241.37
42.28,1.4,20.2,normal,12,6,0.81,466.86
1.82,23.7,74.8,normal,23,5,0.96,155.99
18.86,4.2,68.6,normal,17,5,1.12,365.88
25.28,15.0,39.7,express,9,6,1.33,752.24
26.9,23.4,72.9,normal,10,3,1.24,584.97
1.35,18.6,39.7,same_day,7,2,1.05,225.1
39.86,3.8,30.5,express,21,0,0.51,412.26
41.02,23.3,77.2,same_day,12,3,1.44,1675.97
5.87,11.2,18.2,express,5,5,0.62,130.72
43.64,10.2,53.7,normal,18,5,0.55,334.67
10.87,19.8,71.0,express,13,6,0.84,298.48
20.06,13.9,76.0,same_day,15,5,1.29,820.65
33.04,10.8,48.3,normal,7,3,1.13,537.76
3.28,12.7,43.5,normal,23,2,1.28,171.01
5.39,5.3,29.8,normal,14,4,0.62,85.23
36.93,17.4,7.5,normal,15,0,0.5,270.12
14.69,14.9,77.7,normal,22,5,0.94,264.32
37.68,14.6,54.0,express,15,4,1.21,930.21
44.52,23.1,15.3,same_day,5,0,1.24,1430.92
25.52,2.0,38.9,normal,9,6,1.1,435.46
20.88,5.7,16.3,express,16,0,1.4,654.85
3.27,3.0,58.0,express,14,1,1.48,264.16
21.27,6.7,62.2,same_day,17,5,0.53,344.5
29.68,23.8,5.6,same_day,16,2,1.32,1062.68
5.29,17.5,43.2,normal,9,3,0.93,150.9
16.16,16.8,31.3,express,20,1,0.57,223.62
7.64,2.9,58.2,same_day,5,2,0.92,298.25
21.11,21.7,36.6,normal,21,0,0.79,278.48
10.5,5.9,7.6,same_day,11,4,0.55,194.18
33.22,2.5,26.4,express,7,2,0.91,591.03
27.01,3.7,55.1,express,12,0,0.7,392.81
25.07,19.5,29.9,normal,1,6,0.6,232.13
44.94,4.4,36.8,normal,5,5,0.89,572.65
41.49,21.0,31.6,express,8,5,1.42,1185.41
18.15,13.8,24.9,same_day,5,0,0.91,499.59
1.52,22.9,69.3,normal,19,0,1.08,155.19
33.85,9.3,78.2,same_day,7,5,1.0,966.67
41.51,25.0,64.7,normal,2,4,1.09,665.7
34.12,9.0,71.1,normal,11,4,1.11,577.3
24.08,20.9,23.3,same_day,13,1,1.05,765.4
18.81,2.8,27.2,express,6,5,0.83,334.53
10.7,19.9,39.7,same_day,4,6,1.48,614.26
32.33,3.0,66.9,same_day,23,3,1.36,1118.87
19.76,5.5,23.2,express,11,4,0.72,305.54
29.19,20.0,63.9,normal,19,3,0.91,433.33
33.02,20.6,27.6,express,3,3,1.46,1004.8
37.74,11.2,67.6,same_day,16,6,1.26,1259.04
29.11,8.2,61.7,same_day,7,1,1.17,948.72
15.86,16.3,70.3,express,20,6,1.26,524.9
37.34,8.2,49.7,normal,1,3,1.44,763.45
34.21,5.5,48.2,same_day,4,1,1.24,1087.5
39.95,23.9,7.1,express,4,2,1.06,903.99
15.56,10.6,37.8,express,8,6,1.07,402.65
2.41,2.8,10.1,express,17,0,1.01,124.57
34.69,20.4,5.7,same_day,21,1,1.36,1279.54
21.52,13.7,15.3,same_day,2,5,1.03,613.2
23.77,4.3,32.3,same_day,4,0,0.77,487.8
42.32,8.7,27.4,normal,18,3,0.81,489.85
26.7,14.6,65.5,express,21,6,0.82,482.7
39.44,14.6,33.4,express,11,3,1.4,1111.43
18.27,24.5,38.6,same_day,13,2,1.35,806.46
39.05,4.4,4.0,same_day,1,1,0.56,536.02
1.58,20.7,74.8,same_day,21,3,1.4,385.96
13.54,23.2,63.0,normal,4,2,1.17,342.33
9.4,18.9,49.4,normal,1,0,1.21,259.25
33.57,7.0,28.7,express,20,6,1.08,736.55
21.24,17.9,16.6,same_day,23,3,0.62,405.75
19.72,7.2,47.8,normal,6,1,1.43,461.89
37.6,10.9,39.0,same_day,10,4,0.69,691.55
36.63,7.4,30.2,same_day,18,0,0.56,519.42
20.61,11.2,60.7,same_day,7,1,0.91,567.28
37.1,21.5,34.5,same_day,22,6,1.08,1119.68
33.58,6.5,44.3,express,23,5,1.07,756.23
43.62,24.7,64.3,same_day,11,3,1.28,1548.21
25.56,3.9,73.7,express,21,1,1.18,668.2
23.6,22.1,42.8,same_day,23,6,0.54,371.44
20.65,4.9,45.6,same_day,22,1,1.34,805.25
22.59,19.5,8.8,same_day,23,6,1.07,709.59
8.62,21.1,57.9,same_day,12,0,1.06,432.26
42.27,23.6,5.3,express,23,3,1.08,890.14
38.48,22.2,22.3,normal,11,6,1.31,775.86
7.39,16.5,46.8,express,15,0,0.53,143.78
10.07,21.2,16.3,same_day,23,5,0.96,384.47
6.03,18.4,26.0,same_day,5,0,1.15,358.6
36.22,23.6,5.0,normal,11,1,0.99,545.66
38.98,9.3,74.3,normal,19,1,1.27,718.09
9.73,17.1,39.0,normal,12,2,0.73,165.14
33.48,21.4,47.6,express,15,0,1.16,870.05
19.41,18.9,47.3,same_day,14,0,0.84,504.69
30.64,13.2,25.5,express,16,5,1.2,787.41
38.22,13.6,40.1,normal,11,3,0.87,470.56
10.46,19.1,36.3,same_day,11,2,1.14,467.98
33.76,23.1,55.4,express,14,4,0.86,630.97
2.66,17.7,71.5,express,22,0,0.8,166.23
37.64,22.0,78.4,same_day,22,1,0.86,938.19
19.87,4.0,29.0,normal,2,6,0.89,290.56
1.85,11.9,24.4,express,6,2,0.84,125.74
11.95,3.0,53.7,normal,7,5,0.74,167.21
21.7,17.8,67.7,normal,7,2,0.97,358.27
8.86,4.8,22.3,normal,5,4,0.83,146.74
44.43,22.8,42.9,same_day,19,0,1.46,1625.27
19.54,17.8,31.7,express,11,0,0.58,281.97
28.34,13.6,65.3,same_day,19,4,1.14,882.28
30.09,10.5,18.3,same_day,23,4,0.64,514.84
28.39,16.9,14.6,same_day,13,1,1.15,893.72
17.95,20.3,75.7,normal,15,6,1.43,511.14
6.32,13.3,58.6,normal,19,3,0.58,105.31
15.51,18.3,61.6,express,18,3,1.35,594.99
13.87,23.8,7.0,same_day,19,6,0.79,390.47
1.2,3.2,52.4,same_day,15,0,0.81,139.46
22.62,24.8,10.7,same_day,1,1,1.24,858.34
22.39,21.7,9.1,same_day,2,3,1.36,877.48
10.49,20.6,70.3,express,2,2,1.42,495.93
30.93,21.5,40.7,normal,2,1,0.62,290.55
5.92,12.5,31.1,express,15,5,0.77,181.17
4.5,0.5,25.9,express,5,6,0.93,152.44
6.33,1.7,23.6,express,0,3,0.72,136.16
10.98,15.4,4.1,express,3,2,0.68,196.08
6.3,20.4,64.1,normal,4,4,0.76,152.5
1.1,11.5,2.9,normal,18,3,0.88,80
14.55,5.8,53.2,express,17,1,0.98,355.12
15.43,7.3,32.8,same_day,17,2,0.71,337.77
19.82,10.3,16.6,normal,9,6,1.46,460.98
36.66,7.1,72.8,express,23,3,0.53,399.96
24.45,18.2,6.3,normal,5,2,0.52,200.22
25.95,7.4,47.9,normal,5,1,1.38,573.48
14.9,4.4,27.4,express,0,0,1.13,407.5
12.09,6.3,77.6,normal,20,1,0.63,155.03
41.46,10.1,73.9,same_day,12,4,1.41,1511.36
35.04,15.6,28.7,same_day,12,2,1.3,1160.1
7.77,8.0,46.6,express,19,3,1.41,342.53
2.42,10.2,4.5,normal,19,5,0.9,90.43
43.07,10.7,14.5,normal,11,0,1.1,638.35
14.09,23.1,45.4,express,6,4,1.25,528.69
32.04,14.5,55.8,express,19,2,0.62,420.47
10.3,16.9,21.1,normal,20,5,0.78,175.9
23.65,6.8,71.6,same_day,22,0,0.68,491.92
8.35,12.5,19.9,same_day,11,1,0.7,226.31
25.18,6.4,35.7,express,11,6,0.75,404.23
13.81,23.1,59.1,express,9,6,0.72,295.38
29.87,11.1,42.7,express,9,2,1.07,698.47
5.37,8.2,29.1,express,5,2,1.0,213.66
36.0,9.4,11.4,normal,19,4,0.5,241.57
43.95,6.0,6.4,normal,22,3,0.83,495.06
2.32,6.9,29.5,express,17,5,0.58,82.8
2.67,2.0,5.2,same_day,17,1,1.44,225.3
22.64,22.9,75.7,normal,10,3,1.49,625.22
17.5,14.9,7.0,express,12,6,1.31,529.14
10.44,6.3,46.4,same_day,3,5,0.61,222.92
36.76,3.5,52.8,same_day,3,6,1.03,939.05
7.57,2.3,18.0,normal,23,2,1.0,158.51
21.59,20.5,72.5,express,21,3,0.81,438.67
33.71,7.7,59.4,express,23,4,0.54,364.24
44.18,15.0,19.6,same_day,4,3,1.49,1663.13
24.13,6.5,8.3,normal,7,0,0.65,228.37
35.21,12.9,77.3,same_day,5,3,1.4,1339.57
6.88,10.6,25.5,same_day,4,4,1.24,365.62
12.59,18.4,28.9,express,12,3,0.67,230.84
25.04,19.3,54.9,same_day,5,2,1.35,998.12
23.26,17.9,41.9,express,6,1,0.57,320.34
40.05,5.8,41.5,normal,13,3,1.34,740.25
33.71,5.9,39.5,same_day,16,0,0.67,589.43
28.41,16.1,17.0,express,21,5,0.99,587.72
11.07,25.0,22.8,same_day,13,5,0.61,278.2
2.33,1.2,63.6,same_day,22,0,0.96,193.34
35.57,11.5,43.9,express,6,4,1.36,1024.06
6.03,1.2,33.7,express,4,1,1.25,246.36
38.05,0.9,15.8,express,22,0,1.29,952.85
11.92,18.7,35.8,express,20,1,1.18,417.91
13.75,16.0,69.4,normal,18,4,1.19,321.37
23.09,6.2,1.8,express,14,5,0.73,357.07
25.83,4.2,74.3,express,15,6,0.61,351.83
9.76,7.9,47.7,same_day,11,6,1.04,387.38
19.98,10.9,11.6,normal,6,1,0.96,312.51
1.6,13.4,27.2,normal,13,4,0.71,81.08
25.41,22.4,62.4,normal,21,2,1.43,612.8
28.54,23.0,64.3,normal,22,1,0.65,303.46
9.78,6.2,56.4,normal,18,2,0.51,110.47
7.19,3.7,67.9,same_day,16,5,1.09,343.46
27.74,16.2,65.7,same_day,2,6,1.29,1056.46
36.77,8.9,6.0,express,7,4,1.37,996.23
4.98,10.7,15.8,normal,15,3,0.64,85.32
25.9,12.3,4.5,normal,23,0,1.03,400.93
25.23,2.8,4.8,same_day,23,6,1.13,759.31
39.48,7.0,47.3,same_day,0,0,1.33,1320.21
14.05,21.4,4.0,same_day,22,1,0.81,392.97
6.36,19.5,29.5,express,7,1,0.99,246.53
1.06,6.2,25.1,normal,6,2,1.41,118.31
28.79,19.8,37.8,express,8,0,1.33,827.94
15.65,20.1,16.0,express,21,2,1.24,508.38
12.15,3.1,29.1,normal,13,4,0.99,210.25
8.34,15.6,39.3,express,13,5,0.53,150.16
34.25,7.8,65.2,normal,12,6,1.41,686.72
20.66,16.8,11.0,same_day,14,4,1.39,845.38
38.49,8.0,16.4,same_day,18,0,1.01,992.42
41.78,5.2,38.6,express,23,6,0.71,565.82
11.43,1.0,67.5,express,19,1,1.12,353.57
43.34,14.8,14.8,normal,2,3,1.17,739.19
2.42,8.6,52.2,normal,3,0,1.03,123.7
27.07,5.4,13.3,normal,8,3,1.24,508.9
36.17,16.5,57.1,same_day,22,5,1.18,1208.11
41.16,12.6,32.5,express,9,0,1.18,984.88
40.75,13.6,59.1,same_day,23,1,1.42,1515.04
29.5,15.8,63.2,express,7,2,1.19,753.57
10.81,22.8,10.8,express,9,0,0.97,301.43
43.51,21.9,78.7,same_day,23,5,0.71,814.43
42.97,11.7,76.1,same_day,10,6,0.61,720.06
27.08,12.0,11.1,normal,1,2,0.8,328.33
35.62,23.2,24.9,express,6,0,0.74,574.93
44.05,17.9,76.7,same_day,2,3,1.14,1313.55
20.91,15.6,58.2,normal,0,4,1.22,437.62
44.07,2.5,48.0,normal,7,0,0.69,423.26
40.3,7.3,17.2,normal,2,1,1.39,740.97
7.11,1.7,55.8,normal,17,0,0.97,156.85
23.99,17.9,54.5,normal,14,5,1.47,600.01
39.03,2.3,8.1,same_day,1,6,0.57,551.05
28.3,24.6,55.4,same_day,1,4,0.88,762.99
16.61,0.7,65.4,normal,5,0,0.81,234.55
37.21,15.8,69.2,same_day,7,5,0.91,965.27
7.22,5.7,15.0,normal,20,1,0.81,123.95
32.28,19.3,59.6,normal,22,3,1.36,671.44
32.33,5.8,50.7,express,14,4,0.58,384.69
15.79,12.3,40.0,normal,2,5,0.77,209.37
14.9,5.8,26.8,express,6,3,0.98,335.31
11.01,11.9,7.5,same_day,19,1,0.64,244.4
14.51,17.0,28.1,express,16,6,0.88,349.11
9.27,9.3,70.0,express,2,3,1.11,322.76
32.43,0.6,67.9,normal,10,5,1.04,501.19
10.65,19.8,31.0,express,16,1,0.92,299.57
13.91,20.7,72.1,normal,14,2,1.06,323.0
6.07,16.0,3.4,same_day,8,2,1.37,395.7
28.1,4.0,36.2,normal,16,3,0.9,373.18
30.72,3.6,71.8,express,10,6,0.89,585.87
4.15,17.0,21.0,express,3,4,0.79,163.67
2.03,11.6,46.3,same_day,1,0,1.07,229.01
35.08,6.9,40.4,express,6,4,1.28,917.51
44.61,10.0,53.1,same_day,22,0,1.18,1306.46
10.34,15.5,67.8,express,12,3,0.85,288.99
39.48,10.8,62.3,normal,9,5,0.82,454.3
9.44,9.6,16.3,same_day,4,6,0.86,303.5
9.82,13.5,46.0,express,7,5,0.5,150.94
40.25,22.5,31.4,same_day,6,2,1.49,1631.07
15.78,3.4,62.0,express,17,2,0.57,215.92
18.37,10.6,34.6,same_day,7,1,0.74,427.07
26.51,23.0,12.2,same_day,15,1,1.04,817.01
31.66,23.2,70.6,express,23,2,1.3,887.52
33.21,19.5,68.2,same_day,7,5,0.72,699.29
21.53,11.1,12.1,same_day,21,4,0.88,507.15
16.25,13.5,2.9,same_day,8,6,1.3,642.78
38.47,7.3,19.3,normal,4,0,1.26,700.81
2.97,13.7,66.3,express,0,0,1.01,198.78
38.03,16.3,31.5,same_day,5,5,0.8,788.34
13.59,1.0,55.1,same_day,22,6,1.06,477.97
13.45,19.1,59.7,express,17,6,1.22,457.14
18.07,11.1,23.0,same_day,10,1,1.11,590.31
35.62,1.8,17.0,same_day,18,3,1.28,1162.31
18.46,23.2,48.0,normal,2,5,0.73,243.71
38.93,3.7,70.1,normal,0,3,1.22,658.08
5.85,16.6,4.5,express,15,6,0.91,189.24
17.14,8.5,32.0,same_day,0,6,0.92,457.55
13.59,14.7,65.9,express,3,5,0.51,204.63
15.17,16.5,22.9,normal,18,2,0.65,179.94
22.41,15.8,52.4,express,2,4,0.79,423.73
8.13,15.5,16.3,express,18,2,0.96,238.5
42.41,12.9,76.5,same_day,17,2,1.31,1483.65
10.14,19.0,41.8,express,23,0,0.62,198.83
37.13,16.4,73.8,normal,15,1,0.92,531.07
14.03,18.1,2.1,normal,6,6,1.13,287.9
5.79,7.9,22.5,normal,0,2,0.71,103.94
44.78,20.0,16.6,normal,16,6,0.57,369.15
8.29,19.7,56.9,express,13,2,1.24,372.07
26.19,4.7,3.1,same_day,11,0,0.74,519.02
29.11,3.6,75.0,normal,17,6,1.17,518.85
6.38,1.5,57.0,normal,6,0,0.77,120.99
20.57,17.5,63.4,express,21,3,1.02,535.49
27.12,0.6,44.5,express,6,4,0.53,299.88
28.13,18.0,1.7,express,14,1,1.17,708.31
15.7,20.4,40.5,same_day,19,4,0.65,353.45
38.38,22.8,54.7,normal,10,1,0.56,317.42
7.27,6.2,65.4,same_day,0,2,0.61,204.99
14.05,13.4,77.4,normal,8,5,1.25,353.04
17.98,4.5,36.6,normal,0,0,1.46,419.4
11.8,14.2,45.0,normal,12,2,0.85,206.35
37.23,2.1,41.6,express,12,1,1.3,989.84
16.19,13.6,37.0,same_day,15,0,1.0,497.4
39.5,21.0,7.3,normal,15,3,1.32,726.91
26.7,19.2,62.8,express,18,3,1.09,678.43
43.22,3.1,23.3,normal,10,5,1.42,871.37
7.17,4.9,60.4,normal,13,4,0.76,138.5
14.71,17.7,70.1,express,13,0,1.22,487.0
21.53,24.0,50.2,express,16,4,0.75,418.33
37.61,7.3,28.3,same_day,22,1,0.9,827.18
44.55,20.2,2.0,same_day,18,6,0.63,745.24
9.06,6.7,22.6,express,2,3,1.37,362.91
37.99,23.2,37.5,same_day,14,0,0.55,540.64
15.01,16.8,3.5,same_day,15,0,0.57,282.55
15.18,21.7,27.3,express,3,6,0.87,353.64
19.61,7.9,67.1,normal,9,3,0.83,272.91
29.08,14.8,68.3,express,10,0,1.07,685.83
26.55,2.0,37.0,same_day,7,4,1.48,1080.51
8.5,6.2,54.2,same_day,0,2,1.28,440.17
1.9,4.4,48.5,normal,15,4,1.37,138.43
41.5,16.5,45.6,normal,2,3,1.47,881.27
25.66,18.6,67.3,same_day,8,6,0.72,531.98
2.61,22.7,79.0,same_day,2,0,1.33,386.2
38.53,20.6,23.0,same_day,18,4,0.97,1004.67
12.17,2.9,9.4,normal,5,4,0.55,113.53
43.72,7.1,38.5,express,14,2,1.19,993.99
19.69,2.2,24.2,same_day,1,4,0.55,290.38
11.79,4.0,62.6,same_day,4,4,1.19,500.85
4.3,9.3,78.1,express,14,6,0.77,163.22
23.65,6.0,77.3,normal,20,4,0.88,341.32
17.96,6.4,34.0,express,19,0,1.32,548.96
28.66,4.2,30.7,normal,4,2,0.65,281.79
6.43,17.5,12.0,express,8,2,0.63,149.64
44.58,9.8,8.6,normal,13,0,1.5,908.53
31.9,18.9,64.5,normal,15,4,0.88,451.66
38.27,19.3,43.9,normal,15,2,1.29,762.27
37.28,22.5,53.6,express,1,3,1.07,831.62
40.47,14.1,43.8,normal,10,3,0.67,397.48
13.0,1.9,6.1,express,17,5,1.37,425.16
40.17,11.0,16.1,normal,6,1,1.33,766.56
1.12,13.1,31.9,normal,13,1,0.92,98.31
43.5,5.3,64.5,same_day,15,0,1.29,1489.09
20.11,21.1,42.7,same_day,4,5,0.7,452.42
6.79,7.0,73.3,normal,4,3,0.8,149.66
41.2,17.4,41.4,express,10,2,0.99,797.15
38.06,14.7,67.0,express,5,3,1.08,829.91
39.35,6.6,40.8,normal,3,3,0.79,418.38
